parlamentar_id,ano,numero_ano,nome_proponente,nome_concedente,valor_total,objeto,situacao,tipo_termo
PI-EXEC-GOVERNADOR,2026,395/2026,ASSOCIAÇÃO BENEFICENTE GIULIANO ESPORTE CLUBE - ABGEC,COORDENADORIA  ESTADUAL DE ENFRENTAMENTO ÀS DROGAS E FOMENTO AO LAZER - CENDFOL ,156000.0,"Parceria, por meio de Termo de Fomento, com organizações da sociedade civil - OSC para execução de ações de prevenção ao uso abusivo do álcool e outras drogas, em regime de mútua cooperação com a administração pública estadual",,Fomento
PI-EXEC-GOVERNADOR,2026,394/2026,FAZENDA DA PAZ - MATRIZ,COORDENADORIA  ESTADUAL DE ENFRENTAMENTO ÀS DROGAS E FOMENTO AO LAZER - CENDFOL ,696000.0,"Parceria, por meio de Termo de Fomento, com organizações da sociedade civil - OSC sem fins lucrativos, devidamente registradas no Conselho Estadual de Políticas Públicas sobre Drogas (CEPD), conforme Art. 15 da Lei Estadual nº 5.775/2008, para a execução de serviços de acolhimento residencial de caráter Voluntário, transitório e terapêutico a pessoas com transtornos decorrentes do uso abusivo de álcool e outras drogas.",,Fomento
PI-EXEC-GOVERNADOR,2026,390/2026,FAZENDA DA PAZ - FILIAL,COORDENADORIA  ESTADUAL DE ENFRENTAMENTO ÀS DROGAS E FOMENTO AO LAZER - CENDFOL ,216000.0,"Parceria, por meio de Termo de Fomento, com organizações da sociedade civil - OSC sem fins lucrativos, devidamente registradas no Conselho Estadual de Políticas Públicas sobre Drogas (CEPD), conforme Art. 15 da Lei Estadual nº 5.775/2008, para a execução de serviços de acolhimento residencial de caráter Voluntário, transitório e terapêutico a pessoas com transtornos decorrentes do uso abusivo de álcool e outras drogas.",,Fomento
PI-EXEC-GOVERNADOR,2026,389/2026,ASSOCIAÇÃO CASA DAS MARIAS - ACDM,COORDENADORIA  ESTADUAL DE ENFRENTAMENTO ÀS DROGAS E FOMENTO AO LAZER - CENDFOL ,156000.0,"Parceria, por meio de Termo de Fomento, com organizações da sociedade civil - OSC para execução de ações de prevenção ao uso abusivo do álcool e outras drogas, em regime de mútua cooperação com a administração pública estadual",,Fomento
PI-EXEC-GOVERNADOR,2026,380/2026, COOPERATIVA MEL DO SERTÃO - MEL DO SERTÃO -  SÃO RAIMUNDO NONATO,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,150000.0,"Apoio financeiro para o fomento ao desenvolvimento da apicultura local, por meio da aquisição de veículo destinado ao fortalecimento da estrutura logística, operacional e comercial da Cooperativa Mel do Sertão, em São Raimundo Nonato - PI.",,Colaboração
PI-EXEC-GOVERNADOR,2026,371/2026,FEDERAÇÃO PIAUIENSE DE XADREZ,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,50000.0,Realização do Festival Nacional da Juventude,,Fomento
PI-EXEC-GOVERNADOR,2026,365/2026,ASSOCIAÇÃO REABILITAR COM AMOR,SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,1200000.0,"CAPACITAÇÃO DE JOVENS COM IDADE ENTRE 16 E 20 ANOS RESIDENTES NOS MUNICIPÍOS DE TERESINA,CAMPO MAIOR,PARNAÍBA ,FLORIANO,URUÇUI E OEIRAS (COMO FOCO EM GESTÃO DE PESSAOS ) ,PRODUÇÃO DE MATERIAIS EDUCATIVOS,CONTRATAÇÃOM DE PROFISSIONAIS DE SAÚDE ,LOGISTICA E GESTÃO DO PROJETO.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,357/2026,INSTITUTO JUVENTUDES ,SECRETARIA DE ESTADO DO AGRONEGÓCIO E EMPREENDEDORISMO RURAL - SEAGRO,300000.0,"O projeto HORTA VIVA: O chão que alimenta Teresina é um documentário de média-metragem (40 minutos) que investiga a trajetória e o impacto socioeconômico da segunda maior horta comunitária da América Latina, localizada em Teresina, Piauí.Através de uma linguagem didática e cinematográfica, a obra registra o cotidiano de centenas de famílias que transformaram áreas subutilizadas em um polo de produção agrícola sustentável.O projeto se posiciona não apenas como registro histórico, mas como um material de fomento, desenhado para ser utilizado em capacitações de associações e cooperativas que buscam implementar modelos de segurança alimentar e resistência comunitária.O Piauí possui um setor agropecuário pujante, porém, há uma lacuna no registro e na sistematização de tecnologias sociais de agricultura urbana. A Horta do Dirceu II é um fenômeno de resistência e organização coletiva. Justifica-se a realização desta obra pela necessidade de:* Sistematizar o Conhecimento: Transformar a prática empírica dos horticultores em conteúdo visual técnico para outras comunidades.* Segurança Alimentar: Discutir como o agro urbano combate a fome em centros urbanos em crescimento.* Fortalecimento Institucional: Incentivar o modelo cooperativista, demonstrando como a união de pequenos produtores garante poder de mercado e sustentabilidade econômica no estado.* Urgência Temporal: Registrar o modelo de gestão antes de possíveis mudanças urbanísticas ou geracionais, garantindo a memória do agro piauiense.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,356/2026,INSTITUTO JUVENTUDES ,SECRETARIA DE ESTADO DO AGRONEGÓCIO E EMPREENDEDORISMO RURAL - SEAGRO,300000.0,"É um projeto audiovisual que investiga a expansão da cultura da soja no município de Água Branca/PI. O filme aborda desde a preparação do solo e os desafios logísticos da região até as perspectivas de sustentabilidade e sucessão familiar. O material é concebido de forma modular, permitindo que trechos específicos sejam utilizados de forma independente em capacitações de cooperativas rurais.Água Branca representa uma nova fronteira para a soja piauiense, saindo do eixo consolidado do Sul do estado. Justifica-se o projeto pela necessidade de:1. Padronização Técnica: Auxiliar pequenas associações a entenderem as exigências de mercado e manejo da soja.2. Logística: Debater os desafios de escoamento específicos da região do Médio Parnaíba.3. Memória e Fomento: Servir como portfólio para atração de novos investimentos e créditos rurais para os cooperados locais.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,354/2026,"FUNDAÇÃO DE APOIO AO DESENVOLVIMENTO INSTITUCIONAL NA ADMINISTRAÇÃO PÚBLICA,PRIVADA E INSTITUIÇÕES DO TERCEIRO SETOR  -  FUNDAPS ",COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,300000.0,"Promover a conscientização, prevenção e redução do uso de drogas entre jovens, por meio da implementação de ações educativas, formativas e de mobilização social no ambiente escolar, especialmente em áreas de maior vulnerabilidade social no município de Teresina, contribuindo para o fortalecimento das políticas públicas de juventude.O projeto visa fomentar uma cultura de valorização da vida, do autocuidado e das escolhas saudáveis, utilizando estratégias pedagógicas como palestras, rodas de conversa e depoimentos de ex-dependentes e especialistas, com o objetivo de impactar positivamente o comportamento dos jovens e reduzir os índices de experimentação de substâncias ilícitas.Busca ainda promover a inclusão social do jovem urbano e rural, fortalecer o protagonismo juvenil e ampliar o acesso a informações qualificadas, em consonância com as diretrizes do Estatuto da Juventude, contribuindo para a construção de um ambiente escolar mais seguro, saudável e acolhedor.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,353/2026,Instituto de Inovação e Projetos - INOVE,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,250000.0,"PROJETO ESCOLINHA ESTRELA JOVEM, tem como finalidade buscar descentralizar o acesso ao lazer qualificado nos bairros de Teresina, promovendo a integração comunitária e a formação de valores éticos e cidadãos entre crianças e adolescentes , beneficiando diretamente pessoas, especialmente jovens dos bairros de Teresina-PI, contribuindo para PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,352/2026,Instituto de Inovação e Projetos - INOVE,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,250000.0,"tem como finalidade de intervenção social integrada, fundamentada na premissa de que a prevenção primária deve ocorrer na base, utilizando o esporte, a convivência comunitária e a educação como ferramentas de proteção social. A proposta busca descentralizar o acesso ao lazer qualificado nos bairros de Teresina, promovendo a integração comunitária e a formação de valores éticos e cidadãos entre crianças e adolescentes , beneficiando diretamente cento e cinquenta pessoas, especialmente jovens dos bairros de Teresina-PI, contribuindo para PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,345/2026,SANTA CASA DE MISERICORDIA DE PARNAIBA,SECRETARIA DE ESTADO DA SAÚDE DO PIAUÍ - SESAPI,300000.0,"Custeio da realização de cirurgias eletivas na Santa Casa de Misericórdia de Parnaíba, visando ampliar a oferta de procedimentos cirúrgicos, reduzir a demanda reprimida e fortalecer a assistência hospitalar prestada à população do município de Parnaíba e região.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,342/2026,INSTITUTO PROJETANDO O RESGATE DA CIDADANIA DE CRIANÇAS E ADOLESCENTES-PREÇA,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,400000.0,"Capacitar estudantes da rede pública do Piauí em competências digitais e empreendedoras por meio de um curso de eSPORTS estruturado, promovendo a inclusão tecnológica, o desenvolvimento socioemocional, a geração de alternativa de renda e a formação de jovens aptos a atuar no mercado digital e na economia criativa.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,325/2026,INSTITUTO DE DESENVOLVIMENTO SOCIAL BATGOL - IDESBA,SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,200000.0,"A segunda edição da Run Pet Lovers promete ser um evento emocionante e cheio de amor pelos nossos amigos de quatro patas. Com o objetivo de arrecadar fundos para instituições que cuidam de animais de rua, esta corrida beneficente reunirá apaixonados por pets e defensores dos direitos dos animais em uma celebração de solidariedade e conscientização. Os participantes poderão escolher entre diferentes categorias de corrida, permitindo que todos, independentemente de sua condição física, possam se juntar à causa. Além disso, haverá atividades para toda a família, como feiras de adoção, apresentações de adestramento, e espaços para interação com animais, tudo em um ambiente alegre e acolhedor. Ao inscrever-se, cada corredor estará contribuindo diretamente para o bem-estar dos animais que necessitam de cuidados, amor e um lar. Junte-se a nós nessa jornada de amor e esperança, e ajude a fazer a diferença na vida desses seres tão especiais. Venha correr, brincar e apoiar essa causa nobre",,Fomento
PI-EXEC-GOVERNADOR,2026,314/2026,FUNDAÇÃO FRANCISCO PINHEIRO DE ARAUJO - FFPA,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,161400.0,Apoio financeiro para o fortalecimento da assistência técnica sistemática (ATS) e ações da Agricultura Familiar na região Vale do Canindé.,Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,309/2026,ASSOCIAÇÃO FIRMINO LACERDA - AFIL,SECRETARIA DE ESTADO DO AGRONEGÓCIO E EMPREENDEDORISMO RURAL - SEAGRO,150000.0,"O objeto desta proposta consiste na implementação de um curso de capacitação em horticultura orgânica rápida e venda direta, destinado à formação de produtores rurais no cultivo de hortaliças de ciclo curto. Serão empregadas práticas sustentáveis, tecnologias de baixo custo e técnicas de manejo adequadas à realidade da agricultura familiar no Piauí, visando à otimização da produção e à inserção em mercados de valor agregado. A capacitação abrangerá conteúdos técnicos e empreendedores, incluindo preparo orgânico do solo, compostagem, produção e uso de defensivos naturais, irrigação simplificada, construção e manejo de canteiros, semeadura, transplante, condução do cultivo, colheita, póscolheita e estratégias de comercialização. Será dada especial atenção à formação para a organização da oferta, precificação, fidelização de clientes, apresentação dos produtos e estruturação do modelo de Assinatura de Cestas Verdes. Configura-se, portanto, como uma intervenção estratégica para a capacitação técnica, inclusão produtiva e fortalecimento da comercialização de base territorial, com impacto direto na renda e na autonomia dos produtores rurais beneficiados. Capacitar produtores rurais para o cultivo de hortaliças orgânicas de ciclo rápido, utilizando técnicas sustentáveis, de baixo custo e baseadas em recursos locais, e prepará-los para implementar modelos de venda direta ao consumidor, especialmente o sistema de Assinatura de Cestas Verdes, promovendo geração de renda rápida, autonomia comercial e fortalecimento da agricultura familiar. A consecução do objetivo geral será alcançada por meio dos seguintes objetivos específicos: - Capacitar os participantes em técnicas de preparo orgânico do solo, incluindo compostagem, incorporação de matéria orgânica, equilíbrio nutricional natural e manejo adequado de resíduos vegetais, garantindo solo fértil e produtivo para hortaliças de ciclo rápido. - Desenvolver habilidades para a formulação e aplicação de defensivos naturais, abordando biofertilizantes, caldas alternativas, extratos vegetais e práticas agroecológicas de baixo custo para prevenção e controle de pragas e doenças, sem o uso de agroquímicos. - Orientar sobre a construção, organização e manejo de canteiros eficientes, utilizando ferramentas simples, princípios de ergonomia, otimização de espaço e técnicas de plantio direto ou semeadura escalonada. - Treinar os participantes nas técnicas de irrigação econômica, com foco no sistema de gotejamento simples e acessível, manejo hídrico racional e estratégias de redução de desperdício de água. - Desenvolver competências práticas no cultivo de hortaliças de ciclo curto, com ênfase em alface, coentro, cebolinha e rabanete, incluindo semeadura, transplante, tratos culturais, condução do plantio e ponto ideal de colheita. - Ensinar métodos de planejamento produtivo e escalonamento de plantio, garantindo colheitas contínuas, fluxo de produção semanal e maior estabilidade de oferta para os consumidores. - Promover formação empreendedora aplicada ao campo, abordando estratégias de precificação, organização de vendas, embalagem, apresentação do produto e relacionamento com clientes - Capacitar os produtores para a implementação do modelo de Assinatura de Cestas Verdes estruturando logística, comunicação, fidelização de clientes, organização de entregas e gestão financeira do negócio. - Reduzir a dependência de atravessadores, fortalecendo as capacidades de comercialização direta do produtor, aumentando a margem de lucro e promovendo autonomia e valorização da agricultura familiar. - Estimular práticas sustentáveis e inclusivas, promovendo a conservação ambiental, o uso responsável de recursos, a redução de desperdícios e o fortalecimento das relações comunitárias no meio rural. - Proporcionar uma formação prática intensiva, permitindo que os participantes executem diariamente as atividades de cultivo orgânico e compreendam, na prática, todo o ciclo produtivo. - Garantir que os produtores saiam aptos a iniciar a produção imediatamente, com condições reais de iniciar a colheita e a comercialização direta em até 40 dias após a conclusão da capacitação.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,308/2026,ASSOCIAÇÃO FIRMINO LACERDA - AFIL,SECRETARIA DE ESTADO DO AGRONEGÓCIO E EMPREENDEDORISMO RURAL - SEAGRO,200000.0,"Capacitar pequenos produtores rurais para implantar, conduzir e gerir um microempreendimento de avicultura caipira de postura, em sistema semi-intensivo e de baixo custo, por meio do ensino prático de infraestrutura funcional com materiais acessíveis, formulação de ração alternativa com insumos locais, manejo sanitário preventivo, organização da rotina produtiva e estratégias de comercialização, visando à geração de renda diária, contínua e sustentável e à agregação de valor ao produto. Orientar o planejamento e a implantação da unidade de postura caipira, definindo o sistema de criação, o dimensionamento do plantel, a organização do espaço e o fluxo de manejo diário. - Capacitar para a construção e adaptação de estruturas de baixo custo, com uso de materiais rústicos e/ou recicláveis, incluindo galinheiro, abrigo noturno, ninhos, poleiros, cercamento, comedouros e bebedouros. - Ensinar a formulação e o preparo de ração alternativa com insumos locais, demonstrando combinações viáveis com milho, sorgo, mandioca e resíduos vegetais, com foco na redução de custos e no uso racional dos recursos disponíveis. - Estabelecer rotinas de manejo alimentar e hídrico, orientando sobre frequência de fornecimento, controle de desperdícios, qualidade da água e suplementação quando necessária. - Implementar práticas de manejo sanitário preventivo e biosseguridade, incluindo higiene do aviário, controle de parasitas, observação de sinais clínicos, isolamento de aves doentes e destino adequado dos resíduos. - Orientar o manejo produtivo da postura, abordando adaptação das aves, coleta e seleção dos ovos, controle de quebra e sujidade, armazenamento correto e rastreabilidade básica. - Capacitar para a gestão técnica e econômica do empreendimento, com controle de custos, registros de produção diária, cálculo de margem de lucro e definição de metas. - Desenvolver competências de comercialização e diferenciação do produto, incluindo padronização, rotulagem, embalagem, precificação, relacionamento com clientes e estruturação de canais de venda. - Estimular a organização de parcerias e redes locais, orientando estratégias de negociação, fornecimento recorrente, fidelização de compradores e fortalecimento do escoamento da produção. - Promover a adoção de práticas sustentáveis e integradas na propriedade, incentivando o aproveitamento de resíduos vegetais, o manejo adequado de dejetos e o uso racional dos recursos naturais.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,306/2026,ASSOCIAÇÃO COMUNITÁRIA DOS MORADORES DE CAPIVARA,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,117407.73,"Apoio financeiro para implantação de hortas nos quintais das famílias de comunidade Capivara,zona rural do município de Arraial–PI.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,305/2026,ASSOCIAÇÃO ESPORTE E VIDA DO ESTADO DO PIAUI -  A.E. &  V.E. - PI,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,500000.0,"A presente proposta tem como finalidade promover ações de valorização dos trabalhadores e trabalhadoras, em alusão ao Dia do Trabalhador, data de elevada relevância social, histórica e simbólica.",,Fomento
PI-EXEC-GOVERNADOR,2026,304/2026,ASSOCIAÇÃO ESPORTE E VIDA DO ESTADO DO PIAUI -  A.E. &  V.E. - PI,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,600000.0,"A realização desta competição em Teresina tem como objetivo incentivar a prática do futebol amador e fortalecer o esporte comunitário nos bairros da cidade. O projeto promove integração social, lazer e oportunidades para jovens e atletas dascomunidades, valorizando os espaços esportivos e estimulando hábitos saudáveis. Considerando a forte presença do futebol amador nas comunidades de Teresina, a realização da competição contribuirá para ampliar o acesso ao esporte, fortalecer a convivência comunitária e incentivar a participação da juventude em atividades esportivas organizadas",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,292/2026,ASSOCIAÇÃO DE FAMILIARES E AMIGOS DE PESSOAS COM SÍNDROME DE DOWN TERESINA - PI  (ASSOCIAÇÃO DOWN THE AMO),SECRETARIA  DE ESTADO PARA INCLUSÃO DA PESSOA  COM DEFICIÊNCIA - SEID,100000.0,"Implantação de ações culturais inclusivas voltadas para pessoas com Síndrome de Down e suas famílias, por meio da realização de oficinas de artesanato e pintura, produção artística e realização de exposições culturais, com foco no desenvolvimento de habilidades, promoção da inclusão social, valorização das potencialidades e ampliação da participação comunitária.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,286/2026,TERESINA ESPORTE CLUBE - TEC,SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,1000000.0,"Desenvolver um programa esportivo integrado para o Teresina Esporte Clube, contemplando futebol profissional, categorias de base e futebol feminino, promovendo alto rendimento esportivo aliado à formação humana. Utilizar futebol como instrumento de inclusão social, educacional e esportivo, promovendo saúde com vistas a melhoria da qualidade de vida entre os jovens menos favorecidos e excluídos do Município de Teresina.",,Fomento
PI-EXEC-GOVERNADOR,2026,263/2026,ASSOCIAÇÃO PARA O BEM-ESTAR DO MENOR CARENTE DE ESPERANTINA-PI (AMARE),SECRETARIA DE ESTADO DA EDUCAÇÃO -SEDUC,700000.0,"Contribuir no custeio das ações da AMARE direcionadas à garantia do pleno acesso à Escola e Educação Integral para 400 crianças e adolescentes em situação de vulnerabilidade social no município de Esperantina-PI, visando à inserção e permanência dos assistidos no sistema educacional, sustentando seu desempenho escolar e o desenvolvimento de suas habilidades socioemocionais, proporcionando a alimentação adequada e o acompanhamento psicossocial, fortalecendo os laços familiares e comunitários.",,Fomento
PI-EXEC-GOVERNADOR,2026,262/2026,"INSTITUTO DE INCENTIVO AO ESPORTE,CULTURA E CIDADANIA - IECC",SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,200000.0,"Promover a realização do Campeonato Estreantes IFBB-PI 2026, incentivando a inserção de novos atletas no fisiculturismo, fortalecendo a prática esportiva no Estado do Piauí e contribuindo para o desenvolvimento social, esportivo e econômico da região.",,Fomento
PI-EXEC-GOVERNADOR,2026,261/2026,"INSTITUTO DE INCENTIVO AO ESPORTE,CULTURA E CIDADANIA - IECC",SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,200000.0,"Promover a realização da 1ª Grande Vaquejada Cocais dos Mestres, fortalecendo a prática da vaquejada como modalidade esportiva tradicional, valorizando a cultura sertaneja, incentivando a integração comunitária e estimulando o desenvolvimento econômico do município de Altos – PI.",,Fomento
PI-EXEC-GOVERNADOR,2026,260/2026,ASSOCIAÇÃO ESPORTE E VIDA DO ESTADO DO PIAUI -  A.E. &  V.E. - PI,SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,400000.0,"O Piauí Run Tour – O Piauí em movimento é um circuito estadual de corrida de rua concebido para integrar esporte, saúde, turismo e desenvolvimento regional em um único projeto estruturado e contínuo. Composto por quatro etapas realizadas nas cidades Beneditinos, Alto Longá, José de Freitas e Murici dos Portelas, o circuito propõe descentralizar grandes eventos esportivos e fortalecer o calendário oficial de eventos do estado do Piauí.",,Fomento
PI-EXEC-GOVERNADOR,2026,259/2026,FEDERAÇÃO DE TENIS DE MESA DO PIAUÍ,SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,400000.0,Circuito Piauiense de Tênis de Mesa,Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,254/2026,CENTRO DE COOPERATIVA E EMPREENDIMENTOS SOLIDÁRIOS DO ESTADO DOPIAUÍ,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,100000.0,"Apoio financeiro para o fortalecimento de empreendimentos econômicos solidários por meio de formação, assessoria técnica e apoio à produção e comercialização, promovendo sustentabilidade econômica, social e organizativa no território Entre Rios e Cocais, no estado do Piauí.",,Fomento
PI-EXEC-GOVERNADOR,2026,230/2026,INSTITUTO TROCANDO IDEIA DE TECNOLOGIA SOCIAL INTEGRADA - INST.TR.I,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,2424320.39,"Implementação e operacionalização da (1) Teia Estadual dos Pontos de Cultura do Estado do Piauí, e (2) organização e operacionalização na Participação da Delegação do Estado do Piauí na 6ª Teia Nacional dos Pontos de Cultura, eventos relacionados a Política Nacional de Cultura Viva.",,Colaboração
PI-EXEC-GOVERNADOR,2026,229/2026,INSTITUTO DE PESCA E AQUICULTURA MULHERES DAS ÁGUAS - IPAMA,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,50000.0,"Apoio financeiro para a realixação do V Encontro dos Aquicultores do estado do Piauí, que será realizado na cidade de Madeiro - PI.",,Colaboração
PI-EXEC-GOVERNADOR,2026,224/2026,FUNDAÇÃO EDUCACIONAL MANDACARU – FEMAN,SECRETARIA DE ESTADO DA EDUCAÇÃO -SEDUC,432064.74,"A proposta tem por mérito o enfrentamento da vulnerabilidade social de crianças e jovens no município de Teresina contribuindo para a inserção e o acompanhamento no sistema educacional, assistência psicossocial, objetivando o fortalecimento dos laços familiares e educacionais. A Fundação Educacional Mandacaru – FEMAN encaminha o Projeto “Flor de Mandacaru: Semeando Sonhos, Arte e Cidadania”, a ser executado em 05 (cinco) escolas da rede pública estadual, sendo 04 (quatro) localizadas na zona sul e 01 (uma) na zona norte do município de Teresina/PI, no período de 1º de março de 2026 a 31 de outubro de 2026, com custo total estimado em R$ 432.064,74 (quatrocentos e trinta e dois mil, sessenta e quatro reais e setenta e quatro centavos).",,Fomento
PI-EXEC-GOVERNADOR,2026,1/2026,PREFEITURA MUNICIPAL DE PAES LANDIM,SECRETARIA DE ESTADO DO AGRONEGÓCIO E EMPREENDEDORISMO RURAL - SEAGRO,1250000.0,"A iniciativa visa garantir maior eficiência e continuidade no abastecimento de água para comunidades rurais que dependem diretamente dos poços tubulares para consumo humano, dessedentação animal e pequenas atividades produtivas. Atualmente, muitos desses sistemas enfrentam limitações devido ao alto custo da energia elétrica convencional ou à ausência de rede elétrica em determinadas localidades, o que compromete o pleno funcionamento dos equipamentos e a regularidade do fornecimento de água. A implantação de sistemas de energia solar representa uma solução sustentável, econômica e ambientalmente responsável, permitindo a redução de custos operacionais, maior autonomia no funcionamento dos sistemas de bombeamento e menor impacto ambiental. Além disso, a medida contribui diretamente para a melhoria da qualidade de vida da população rural, fortalecendo as atividades agropecuárias, promovendo segurança hídrica e incentivando o desenvolvimento socioeconômico das comunidades atendidas.",Termo em elaboração,
PI-EXEC-GOVERNADOR,2026,223/2026,ASSOCIAÇÃO CULTURAL JUNINA TERESINA SHOW,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,300000.0,"Realização do evento “Festa de Lançamento da Luar do São João 2026”, no município de Teresina/PI, voltado à promoção, valorização e fortalecimento da juventude por meio de atividades culturais, educativas e de inclusão social, contemplando apresentações de quadrilhas juninas, música, dança, artes cênicas e expressões da cultura popular, com foco no protagonismo juvenil, no estímulo à economia criativa, na geração de oportunidades, no fortalecimento da identidade cultural piauiense e na ampliação do acesso dos jovens a ações culturais, de lazer e cidadania",,Fomento
PI-EXEC-GOVERNADOR,2026,221/2026,ASSOCIAÇÃO PIAUIENSE DE CRIADORES DE CAPRINOS E OVINOS - APICCOVI,SECRETARIA DE ESTADO DO AGRONEGÓCIO E EMPREENDEDORISMO RURAL - SEAGRO,300000.0,"Aquisição de reprodutores caprinos da raça Anglonubiana, com elevado padrão genético e sanitário, destinados à melhoria genética de rebanhos de pequenas propriedades rur A caprinocultura possui grande relevância econômica e social no Estado do Piauí, especialmente entre pequenos produtores. A limitação genética dos rebanhos compromete a produtividade e a renda. A raça Anglonubiana apresenta rusticidade, dupla aptidão (carne e leite) e boa adaptação ao semiárido. A aquisição de reprodutores superiores, aliada ao rodízio entre propriedades, permitirá ganhos genéticos contínuos e sustentáveis. ais, por meio de um sistema de rodízio planejado entre propriedades beneficiadas, com troca dos reprodutores a cada 3 anos.",Termo em elaboração,Fomento
PI-EXEC-GOVERNADOR,2026,210/2026,ASSOCIAÇÃO COMUNITARIA SAGRADO CORAÇÃO DE JESUS ,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,149254.65,"Apoio financeiro para a realização da Feira Jovens que se Importam - Conexão Jovem de Milton Brandão - PI, uma Integração entre o campo e a cidade, para fortalecer estratégias de comercialização e capacitação dos jovens produtores e trabalhadores e trabalhadoras rurais da Agricultura Familiar.",Termo em elaboração,Colaboração
PI-EXEC-GOVERNADOR,2026,209/2026,OBRA KOLPING ESTADUAL DO PIAUÍ - OKE  - PI,SECRETARIA DE ESTADO DA AGRICULTURA FAMILIAR - SAF,65000.0,"Apoio financeiro para a implantação de Centro de Convevência de Agroecologia (CCA) que irá atuar como um polo de irradiação de conhecimentos, práticas e tecnologias sustentáveis, visando ao desenvolvimento de sistemas agroalimentares mais justos, equilibrados e resilientes na região dos Cocais.",,Colaboração
PI-EXEC-GOVERNADOR,2026,207/2026,CLUBE ATLETICO PIAUIENSE - CAP ,SECRETARIA DE ESTADO  DOS ESPORTES - SECEPI,300000.0,"O presente projeto tem como objeto a aplicação de recursos provenientes de emenda parlamentar, destinados ao custeio das atividades esportivas do Clube Atlético Piauiense, incluindo despesas com deslocamento para competições nacionais e internacionais, aquisição de materiais esportivos e manutenção das atividades de treinamento ao longo do exercício de 2026.",Termo em elaboração,Fomento
